"","x_1","x_2","x_3","y"
"48",73.3010330470279,46.5986118186265,87.2847967781126,50.3979110312859
"49",67.7898052148521,73.6782264430076,96.5160566847771,48.8702633284017
"50",1.79069379810244,20.6003122264519,53.7061903858557,29.6701398917572
"51",65.753677370958,98.3351939357817,31.2119618989527,68.97496703219
"52",99.9953539343551,53.107586898841,9.44482842460275,49.8099986271082
"53",11.1996421590447,40.6921116402373,22.7469555800781,30.6332780797294
"54",0.121152610518038,32.6693036826327,78.8346539251506,29.6745691297101
"55",41.2852079374716,14.9382332107052,79.9212381709367,49.3565295928886
"56",40.4740794096142,66.4842633996159,91.5454839821905,49.5830406979046
"57",15.4256233014166,17.3611490754411,6.26573001500219,9.03051393167183
"58",6.92710867151618,6.50728603359312,28.2511655706912,30.0989336667305
"59",41.9161492493004,35.8104083687067,71.4835758088157,50.3951181094483
"60",82.1180066093802,65.7149094389752,51.0630583390594,50.7690189501597
"61",91.5900101419538,48.6294050700963,29.5771540608257,48.7086165187396
"62",85.3271071566269,21.9813685398549,10.1072887191549,50.3588588523635
"63",6.51620258577168,37.5769746024162,39.0733857871965,29.4439107874401
"64",14.9538382422179,29.6076491242275,26.9537523156032,31.4675632697015
"65",91.107612522319,80.6810438632965,74.6070025954396,69.9254386313953
"66",6.76176643464714,87.2881219023839,81.0334664070979,31.3408788619042
"67",40.1964007178321,62.4055833322927,73.3946518739685,50.3048145211798
"68",83.1625123973936,14.6232462953776,3.38806805666536,50.2264591043818
"69",89.6067537600175,72.7791129378602,46.8370760791004,50.4774974920076
"70",60.7432393589988,55.0437846686691,12.9596185404807,50.0981225116482
"71",23.9614480640739,3.23987794108689,63.5296193417162,29.5866365593263
"72",71.0537335136905,43.4312505880371,58.1111860927194,49.7405009549109
"73",25.7574249291793,84.4537192489952,16.5056601399556,30.3110942908362
"74",36.9586437242106,16.0112351179123,62.0400538668036,50.1399071346905
"75",16.7865894036368,22.6228417130187,87.2921297326684,30.0077336894814
"76",5.96381677314639,5.65074384212494,67.6287189358845,29.4523981470665
"77",14.8958340520039,89.2879197606817,73.8237703917548,30.8578258752198
"78",59.4823189079762,48.2519617769867,24.3281928589568,49.2372790756939
"79",7.57562688086182,83.4850325249135,15.102152642794,31.4041951183845
"80",41.9103965861723,33.7865269044414,68.106318009086,50.0094938548842
"81",14.0630390960723,50.3926447825506,72.6043320028111,28.78311956216
"82",13.5876294458285,29.3738333042711,3.36424929555506,8.09018012512552
"83",89.9283548584208,21.3232644135132,4.22430720645934,49.0571120204046
"84",6.10082433559,62.8657800843939,60.6619257712737,29.4721682530486
"85",0.519130146130919,50.5224465625361,40.9965731902048,29.0015373021644
"86",40.5591095332056,3.33944212179631,38.8428420061246,49.654243407601
"87",74.1013140650466,67.9314468055964,25.092836888507,50.4622109176471
"88",66.3797542219982,7.56540612783283,58.8239622302353,49.0572683949004
"89",36.7183709982783,42.7882333053276,5.43863528873771,49.6959983294114
"90",93.578303232789,41.2399527616799,12.8200820880011,50.8211996902194
"91",85.7169378083199,65.3206045506522,71.9424399314448,51.1037288840129
"92",8.65780063904822,46.9512932002544,44.6595499757677,29.2049938708528
"93",29.2884113034233,41.55953314621,45.0661834096536,30.0925899583918
"94",12.0005598524585,33.9122253702953,88.3450293680653,29.8283138971443
"95",34.5616517122835,24.5849580504,47.3299891455099,49.5696219758544
"96",39.0357078751549,69.2999585298821,27.4057966889814,50.3276679699253
"97",88.118323055096,42.5878608366475,15.7526578987017,50.5698529611571
"98",31.8306939443573,14.0554632758722,86.7842644453049,51.7625121524482
"99",44.4886560086161,60.9455672092736,31.9415897363797,48.5865050665577
"100",72.7844252483919,81.9328935351223,10.9175628516823,68.7606044171441
"101",64.3134002573788,18.4735582675785,20.8090078551322,49.3729161471905
"102",13.0084444535896,8.14693348947912,62.0987589238212,33.3180549756723
"103",56.4459363929927,15.1452051941305,13.098209281452,48.8147295560987
"104",17.7777402102947,81.1612306395546,67.5739288562909,30.7868060954456
"105",23.5439310083166,16.1619800375775,95.6511767348275,29.7696851396094
"106",16.4284457685426,12.1824502944946,20.2970765298232,31.8073221381114
"107",88.0680138478056,47.7586332475767,99.8290680581704,50.523326479338
"108",56.8494147388265,98.362353653647,48.5965384868905,71.0756714686839
"109",30.3333694813773,96.9469579868019,44.644089601934,70.3257753082906
"110",75.8886068128049,45.2723489375785,74.7531238244846,49.2689425307737
"111",54.4504817575216,69.5899862796068,61.4052235148847,49.0107817365407
"112",62.9650868242607,71.4959649369121,84.7763483179733,51.6132392558156
"113",88.3582673966885,22.6965352892876,17.6332190865651,48.9582273982346
"114",27.7705029351637,12.3244081391022,13.8892475049943,27.9869737813871
"115",59.1431641718373,9.0830834582448,59.2661999631673,49.6983042462455
"116",56.2167731812224,52.0550804678351,27.0842365687713,49.2640010985704
"117",21.4516192674637,27.4215209763497,6.61908239126205,11.147781472781
"118",62.7836691914126,31.6482385154814,7.12298252619803,49.6211169519352
"119",2.37728226929903,37.2596838278696,27.3000623099506,28.0413403899144
"120",70.4973789630458,16.9006468495354,8.86189707089216,51.3807162105322
"121",37.1854906668887,39.0325272455812,3.98069871589541,50.5074318125285
"122",48.5155531903729,77.1231737919152,30.1191156730056,48.4106563213116
"123",78.3470010617748,40.6677348539233,98.9893545862287,49.4742784397302
"124",74.5868543861434,69.0331967314705,11.4076723810285,51.8693637010121
"125",53.9075398584828,1.19778809603304,21.6465612407774,50.0224723525753
"126",2.63122082687914,65.6129765789956,77.6785444235429,28.155400202581
"127",87.5284394482151,41.6616702685133,33.2074920414016,49.1043466192971
"128",85.6277292361483,7.37236333079636,85.3340094443411,49.7107363288405
"129",35.0363621721044,87.9673270741478,36.9133736705408,69.4173371241857
"130",92.3528121784329,0.237100361846387,86.508992058225,49.297468735778
"131",13.1990868598223,14.1835735645145,31.282008276321,28.0773708006737
"132",0.791823980398476,57.1973220678046,5.33265131525695,9.88247926395523
"133",41.8973596766591,55.3816555067897,16.2204397143796,51.4461209615451
"134",99.5163727784529,25.4536629188806,78.1276371562853,51.387699201706
"135",81.9734871853143,50.6980593781918,28.3930805977434,50.5744305443686
"136",27.4070936487988,39.7570984670892,12.9765160148963,32.6897443590073
"137",67.7047301549464,5.89570824522525,12.5700732227415,49.9425037580409
"138",94.0422294195741,61.6874574450776,44.5097813848406,50.972884348243
"139",36.5879292599857,6.21050605550408,83.2420650869608,51.9874974029277
"140",3.0623292317614,53.1551203457639,94.8230860754848,30.9378349574235
"141",50.9471437660977,28.2720605609939,91.6652856161818,49.9010838778467
"142",64.2572268145159,21.2596846045926,8.91893461812288,49.7351638815565
"143",93.2890782365575,56.4843404106796,80.3378761745989,50.310529551554
"144",85.1098649669439,18.3923102915287,89.0190371545032,48.9326785078772
"145",78.1139723258093,45.8196762483567,15.4042916605249,50.6872270043472
"146",58.8302838616073,67.8093845490366,56.8979649338871,50.395908023593
"147",50.1345261000097,90.7705493969843,9.5955595606938,69.1839844222082
"148",76.5273091616109,17.5931233679876,46.3537766132504,49.160195619515
"149",6.5878652734682,98.2007467886433,69.8276779614389,29.9418607208224
"150",84.6871708985418,11.9699220405892,93.7497067498043,51.3817959661999
"151",31.3620938919485,67.1500468626618,58.4504567785189,50.003410916416
"152",59.7502609947696,87.9131282679737,63.0366613855585,69.9619068815226
"153",43.800828512758,62.4971483601257,6.67903777211905,50.8848509893355
"154",98.9331266609952,64.9244442814961,70.0903054093942,47.9861918413905
"155",78.9406365714967,50.4190166015178,30.3411458618939,50.1718058575633
"156",50.7569254143164,87.894232920371,96.0496627958491,69.2821773396927
"157",72.1681130584329,68.4548099292442,18.811645032838,50.5001801593801
"158",54.673703154549,81.2132318504155,10.856678429991,68.8147541178979
"159",8.97230652626604,90.1377132628113,36.1755342688411,29.5471465790136
"160",59.5988824730739,64.2118586227298,0.209741131402552,48.0653450008971
"161",77.297518029809,49.9910872429609,21.2750742677599,50.2064228499753
"162",68.5863337479532,88.3397909812629,24.8118676245213,70.4147566363657
"163",14.8701712023467,93.8319792738184,39.7622214863077,28.6187746459307
"164",27.1574040176347,48.3599119121209,86.1895856913179,29.3253145817433
"165",33.8677926221862,88.8552037999034,15.9261316526681,71.233792393208
"166",75.8361301384866,71.3004876393825,4.16388341691345,50.0060640719081
"167",75.6580791203305,12.6074064988643,69.5597405312583,49.5416389842473
"168",83.3991626277566,80.2039640257135,23.2282296288759,70.0220025940195
"169",62.3345735482872,3.81538022775203,41.8458946282044,49.8003104890873
"170",82.8862879192457,21.829131571576,38.9833607012406,50.48561561782
"171",3.32245745230466,60.4348714696243,70.8279967075214,29.4046013872406
"172",37.0545864338055,93.9062171149999,68.1768838781863,70.1122144204215
"173",92.493078741245,19.7272845543921,2.5697524426505,49.666895207798
"174",29.9342382932082,89.6007298491895,31.5370995784178,29.4320630948999
"175",37.8360440023243,73.5914431512356,61.6110518574715,47.539377729885
"176",71.5874671936035,1.48009227123111,60.481715714559,50.9785212710253
"177",68.365563172847,32.108514290303,34.0728811221197,49.2623110656591
"178",13.0731787066907,77.6309281121939,14.2751271603629,29.2155982107753
"179",72.8856523754075,10.9456402948126,2.26483468431979,49.6584260422761
"180",70.9220238728449,85.0712162209675,39.4918654579669,70.8911232970172
"181",60.7191836694255,25.8500148542225,47.0017578685656,52.0335514184905
"182",24.9700005864725,35.3726865025237,3.25451018288732,9.83023006267901
"183",18.0986644234508,79.6212382381782,10.8664940809831,28.4798251767582
"184",9.7553193802014,40.385646186769,88.409992842935,29.0454012161278
"185",18.5785100329667,98.5213462263346,73.9151478046551,30.8564932507028
"186",65.1901160832494,73.3721696538851,78.7383775459602,51.4816922046005
"187",0.217010220512748,80.1219498971477,0.407329271547496,8.79765758738972
"188",52.829172485508,54.5616764342412,96.7831830494106,49.965520541013
"189",62.6030018087476,53.6801108857617,81.621243362315,50.3271968274633
"190",7.77158080600202,89.218313829042,95.0137796113268,29.3037127906915
"191",46.6408359352499,13.900795718655,5.01186940819025,50.1569532299998
"192",4.80768743436784,61.2073067808524,99.6079141739756,31.5672150592317
"193",18.65082627628,40.596755198203,47.711629467085,32.1767786503004
"194",17.5047514494509,56.0493604512885,36.6314939688891,30.6517046983669
"195",78.3550950232893,10.8192963991314,39.1361007466912,49.4286829261058
"196",24.3886236799881,67.8356157615781,59.9936031969264,29.0305219219735
"197",30.6257131975144,51.0950743453577,98.4302718192339,50.5087845020218
"198",15.5613470124081,37.6667439006269,54.659105069004,28.7721206161519
"199",62.686844333075,56.9141487125307,28.7573271198198,49.4456311472753
"200",23.8308991072699,60.1038321619853,23.8434039289132,27.6003819994059
"201",74.5747950393707,25.4982728511095,74.3372702039778,50.2397179433097
"202",20.3958607278764,4.44882379379123,71.1095634149387,29.9599782865613
"203",96.0723725613207,0.422832416370511,54.7767869196832,49.5566116891966
"204",75.4662951920182,55.2636008011177,27.6867987588048,50.564027194893
"205",25.720939016901,77.7012719539925,48.2931327074766,30.5243666587923
"206",78.4791785990819,81.0172542463988,31.8423373624682,70.4356869860319
"207",37.6004226040095,61.2323607085273,40.5377450399101,49.4186647467818
"208",19.7894394164905,52.3106086300686,29.4269373174757,30.0297467164594
"209",82.1189494803548,45.6910091685131,93.9791508950293,49.7298928255305
"210",95.8051261026412,6.4615712268278,49.9609768623486,49.7976691445062
"211",60.3856860194355,11.9918841868639,15.7389275031164,50.4672573403238
"212",79.084055009298,95.350653026253,4.7378292074427,70.15700576365
"213",13.2122732000425,53.9204297587276,44.3985296413302,28.5682260107048
"214",10.4312599170953,6.45329924300313,66.8564073741436,29.903659720874
"215",2.36410836223513,53.7564573111013,63.8877867022529,28.6544688726293
"216",79.0093166520819,14.1007578000426,93.48178897053,48.9289063919619
"217",82.4056296609342,43.7498576473445,53.7272794404998,49.3600025686477
"218",49.7473360039294,28.5734618082643,73.677040473558,50.5957779709777
"219",5.57339817751199,79.4795916415751,49.9496911652386,31.3017800513048
"220",36.5763926645741,76.0168200125918,75.5821243626997,48.2536445783137
"221",52.3734601447359,46.1635843850672,10.5986568611115,49.4839128378591
"222",38.1569479126483,93.3159664971754,39.8395744385198,69.627780784547
"223",90.2922929730266,52.9547868296504,52.5060210609809,50.4667916410155
"224",20.8519853651524,3.53762973099947,75.1763324718922,32.3307337213243
"225",20.195779344067,72.9456576751545,63.3932606782764,28.5786891307568
"226",20.6331032793969,13.8404533034191,62.1297862613574,29.160927241717
"227",88.8708937913179,54.2504054028541,61.7729335324839,51.7160886621844
"228",72.3147531040013,84.4725015806034,70.8164640469477,69.2373523215685
"229",25.4789068363607,2.98903617076576,52.0952633349225,30.100116054652
"230",60.9123277943581,79.1883471654728,9.87200017552823,50.2752485561681
"231",97.9369322769344,2.70253960043192,17.4683611607179,50.2972173527662
"232",32.0687446510419,11.5858195815235,0.209181499667466,50.9117918802391
"233",91.6170570766553,0.931414519436657,13.0732094636187,49.7653848105031
"234",66.0291999811307,63.8245036592707,22.6891221944243,50.5341461997295
"235",74.8839763691649,92.3322887858376,71.395493648015,69.3125947592919
"236",29.5587095664814,11.2800501054153,38.1162965903059,30.5544431377069
"237",97.2320008091629,69.1502809524536,2.86051000002772,50.7963914584982
"238",85.3808800689876,8.64617705810815,64.7008048836142,50.5188253567123
"239",3.71636447962373,13.6321714846417,78.4889822360128,30.6986348374048
"240",9.85441233497113,21.9948154408485,24.2784242145717,30.3824125119132
"241",60.8662366168573,91.9926105067134,29.4760975986719,70.0535768172525
"242",54.4281566515565,75.8779807947576,59.3846508068964,51.3842168915579
"243",43.6635070946068,50.7581089157611,16.4344161748886,48.1042451426365
"244",84.1880238149315,93.2686073938385,91.3571370299906,70.6635797551872
"245",43.1202451931313,76.2530131731182,90.8678359119222,50.5664946777148
"246",71.1912842234597,43.9808438532054,5.9010076103732,50.7687341142937
"247",90.8625145675614,80.7009213138372,89.7908617276698,68.2075765460288
"248",24.9016889370978,98.0790050234646,21.9387816730887,29.2827787567901
"249",83.134535793215,77.7846666285768,29.610013961792,50.155384868149
"250",39.629047526978,95.9222643170506,69.041160098277,70.5993475030987
"251",90.4873235616833,7.59681113995612,73.6800135811791,49.9929406763439
"252",23.848838545382,83.1245079403743,41.9321812689304,32.0072365201241
"253",39.0353731811047,34.2844702769071,48.4590164851397,48.0775947903447
"254",51.8535962793976,39.1419130843133,56.14314887207,50.5387605850402
"255",83.7501246249303,96.6477104229853,96.1455947253853,71.5392008235472
"256",32.0995420217514,53.6729421233758,23.0594273190945,50.4503697063416
"257",39.4603606313467,85.3846095968038,50.831082649529,70.7513578272618
"258",86.2738476367667,95.4543564002961,33.5897575132549,69.4080666538522
"259",66.1445604171604,45.3751647146419,75.7705592550337,48.6822857708488
"260",63.3246865356341,21.8520743306726,83.7022758321837,49.1248899314352
"261",79.7273701056838,69.0330079523847,13.182089291513,48.5285020781487
"262",43.2465373072773,5.58228080626577,48.0897356988862,47.8418023434842
"263",51.7783282790333,23.7458437681198,46.6060370439664,49.4265984496054
"264",38.6962051969022,79.8065576003864,23.6550172325224,49.3234635130861
"265",72.0220375806093,30.8950044214725,28.3562246477231,47.8901304527909
"266",48.9828625461087,2.65853798482567,43.6075210105628,52.4514212669489
"267",41.4478393038735,2.78251396957785,0.0202896539121866,51.5148896124956
"268",4.3732687830925,40.3282405342907,86.9743331568316,28.7659478964449
"269",16.9678483391181,27.6599448174238,96.6746554942802,31.4973054090388
"270",31.3623232766986,19.4124434841797,14.3202655250207,50.607711216635
"271",93.741438863799,38.3697469718754,20.6571313319728,51.6422737038113
"272",40.7480176538229,17.0369705418125,22.5342350546271,49.2543862301888
"273",50.7729502860457,31.2425738200545,92.6405350444838,48.923998278589
"274",93.5345198493451,29.5271651120856,58.0779906129465,48.1393185927036
"275",8.67331093177199,36.2475510686636,99.6711789863184,31.4967428377916
"276",79.6784585807472,25.3182924818248,36.3109396770597,50.4277364345868
"277",75.3603781573474,11.8216451490298,14.7864007856697,50.0505794337612
"278",86.3648833706975,24.2541612125933,0.761052290908992,49.0381298629386
"279",53.5717994673178,68.5567201115191,18.3718117885292,50.813508948617
"280",68.7487873947248,25.8509701350704,87.6689028693363,49.84753559754
"281",27.981350175105,67.9901747033,15.4113784665242,30.3464769603649
"282",85.8817855361849,20.4511210555211,50.6228472106159,50.8093786077923
"283",78.0677220784128,26.7996195703745,67.1035745879635,49.7616930055348
"284",84.855900099501,98.6456352751702,3.80786592140794,69.9829369036621
"285",52.2057333728299,26.5764213167131,28.021158860065,51.7341709479084
"286",70.4187016235664,72.7582939667627,33.6452649440616,50.7171940862547
"287",40.395030239597,43.4604828013107,93.284045602195,49.0689954231302
"288",60.1471055299044,42.4904532497749,58.5041595157236,49.5652638638555
"289",91.0186220426112,54.5243935892358,62.577350018546,50.7239712869342
"290",25.7162521360442,83.50336747244,75.2543818438426,30.9615639478468
"291",52.0824335282668,45.1300196349621,10.892854607664,49.4766463092853
"292",53.0228564282879,76.6962330322713,15.365581959486,49.5603255640845
"293",21.722986549139,8.62976589705795,42.540828557685,30.0629075300362
"294",41.9776675058529,44.931040215306,91.6906628059223,50.7360144769085
"295",44.3130624480546,86.5705203032121,18.9938335912302,71.144116678189
"296",62.1614802861586,92.1307132113725,27.2832714952528,70.4387367822002
"297",34.4731951365247,51.0880766669288,53.2996509224176,51.5464707243466
"298",75.4013455007225,12.5374191673473,89.7454733494669,49.4263607127306
"299",99.7132334392518,0.324686942622066,56.7065990762785,50.2062401625059
"300",48.1929758330807,23.7304827896878,23.8856993615627,48.835161395731
"301",62.9659335594624,70.2803470892832,43.6843291390687,49.1159789107421
"302",60.7552802423015,37.7235697815195,64.3615300999954,49.0694579011461
"303",77.5613783858716,35.477637546137,14.1796075040475,50.4507733006545
"304",88.8228390365839,39.6216613007709,59.8545339191332,51.1771536092592
"305",66.6293313726783,76.9466648576781,60.134724364616,48.3359745710167
"306",43.8519844552502,86.7080828174949,4.44046147167683,69.083317511836
"307",46.4353760471568,74.400397320278,96.368924016133,47.1753297476864
"308",75.5844686646014,51.1172057595104,23.0790161760524,50.4165701867401
"309",26.9948771921918,44.725091708824,88.0673908162862,31.5246703843969
"310",58.1389810191467,14.9183951085433,67.0456062769517,51.0059526982633
"311",34.7755417693406,42.5470365677029,66.2771581439301,49.969566720468
"312",47.719288780354,77.3620087420568,60.0161473732442,51.5076378484668
"313",23.5670584719628,18.5022407677025,67.3740188125521,31.0096910816547
"314",43.7881644349545,14.8626582697034,63.3827431127429,48.6464456441474
"315",53.695399267599,90.171205624938,41.7967944405973,70.4235355016172
"316",81.2628991669044,88.1612242432311,35.3823430370539,70.4187328287197
"317",87.7180139301345,63.6885567568243,58.9734948938712,50.5728673288366
"318",62.6407610019669,51.8540705554187,93.7064880970865,50.9700380289836
"319",49.7980618616566,39.5783232990652,50.9082912933081,49.2349602594438
"320",17.4172542523593,55.2954361308366,8.47595802042633,9.52394387556764
"321",50.0619227997959,38.041287031956,9.32259298861027,51.0216650895253
"322",39.0933023765683,19.2524138605222,5.85895001422614,49.6423241524549
"323",72.6786863990128,81.5379682462662,65.2086253510788,69.265764821303
"324",39.3837453098968,78.9182468084618,13.7439172947779,49.0955892926953
"325",73.195306956768,24.635669705458,69.4668552838266,53.4569255577893
"326",0.120549439452589,53.4300799015909,23.7768097082153,31.5063057874602
"327",94.1672103479505,9.87008393276483,43.3029220206663,51.4589042898675
"328",15.3173147002235,12.9604124231264,22.3435746505857,30.2735245652992
"329",56.6713409963995,97.9393654270098,36.0361844999716,71.1364485063109
"330",35.3911883430555,98.6016382230446,88.733369554393,72.1293871713734
"331",1.29216623026878,82.7625518431887,17.1969755087048,29.7745017093023
"332",31.53826224152,36.9980466319248,78.025123430416,49.1864320788294
"333",7.7984084142372,37.482181773521,28.0907344538718,28.5659947175225
"334",92.5659109605476,34.7769060172141,49.6840224368498,48.1695478559618
"335",80.4430799558759,90.2191257569939,89.9103873409331,69.0760094019225
"336",84.0009264182299,45.6526296678931,39.4108834676445,51.2355789112223
"337",73.92476729583,52.5595688493922,67.7479481790215,49.293021448293
"338",26.3268520124257,38.2891924353316,17.1427369816229,28.2160012223078
"339",42.5642878049985,22.33162058983,54.9074801150709,48.5326089647387
"340",73.7281851004809,69.2306929035112,16.8923621997237,48.4542453747075
"341",35.480513330549,86.5494397003204,69.415521225892,69.4121391418686
"342",94.0004581818357,55.8566794730723,47.1586460480466,48.193027997126
"343",3.78550854511559,74.4119435083121,40.2859227731824,30.6161185497734
"344",43.9882048871368,57.4342869454995,26.877822726965,49.8712068649848
"345",48.10976004228,33.3123843185604,90.2436395874247,50.6284720796682
"346",31.5901214024052,76.8828736385331,27.6965244906023,49.8121623586102
"347",28.9526421111077,15.7499722437933,77.6944739511237,31.3997454002787
"348",19.4385254755616,64.2801039852202,72.7197884349152,30.1077244559794
"349",99.0397749701515,40.6597025459632,21.2218662491068,50.1976296202287
"350",72.8648975025862,0.611976278014481,73.8489169161767,50.7018201501821
"351",20.6951103871688,58.2190302666277,8.27273027971387,9.74046707924662
"352",42.9190565366298,23.977215285413,86.5278054960072,48.9377754466587
"353",52.7428991859779,53.1578924739733,2.32370565645397,50.6943652196425
"354",54.1836678050458,4.53121159225702,74.8544100672007,50.8036086626186
"355",74.9103309819475,59.8246691515669,96.5903757605702,50.4031858149913
"356",60.5590912047774,73.6581222852692,41.2586900172755,50.9803310317843
"357",85.9677485655993,58.4807858336717,41.7465125676244,49.914347383043
"358",24.0548491012305,30.0529447151348,59.018241846934,31.2711258303723
"359",39.1840535216033,16.8138961540535,59.7748926840723,51.1365243276522
"360",92.8393862675875,4.43380901124328,43.9375860383734,50.1288445079025
"361",96.4690499706194,64.595522172749,90.1069538667798,51.0976664287294
"362",80.1505469717085,52.6712825288996,6.32659203838557,49.6549483419232
"363",41.9442258076742,53.2336180098355,24.3305955315009,50.6242529152011
"364",86.8818177608773,47.0809536753222,33.8716050842777,49.6425237872129
"365",42.6168943056837,53.5208869958296,84.0859466698021,49.939340628058
"366",45.730403997004,62.5718022929505,29.0370633592829,49.7966953953457
"367",89.5437546540052,58.3745538722724,59.4489814247936,49.7479206375882
"368",50.3752470016479,87.49601370655,27.9165317537263,70.124876638953
"369",72.4194007692859,22.4645872833207,12.0856304652989,50.0138978396784
"370",92.4080363009125,26.7377541633323,8.7773643899709,50.2897906638074
"371",34.6387011231855,96.3130711345002,33.105233986862,67.8335525262226
"372",67.3828999279067,26.4688740950078,25.6526976823807,50.1150186323778
"373",67.3720085294917,66.7012946447358,60.3090392658487,50.114997383329
"374",63.3725054794922,81.6207611467689,42.2105013392866,68.7631439713438
"375",96.1331140249968,50.7488047704101,20.6638446310535,49.452844840734
"376",63.22153841611,86.7758658481762,76.7550805816427,69.9689377710777
"377",51.3805152848363,37.500558514148,65.6664109323174,49.0876740311384
"378",85.9334693290293,24.7718811733648,10.1197389652953,50.5119615051574
"379",94.204776128754,24.8533086618409,12.4173959018663,50.5991951002135
"380",21.1098064668477,30.0221650628373,46.8859718646854,30.9631833354823
"381",49.0576873300597,32.7372379833832,55.5167412851006,49.0344252256239
"382",59.6460703061894,71.4187472593039,95.0804595369846,51.7858389164929
"383",25.04673297517,52.1373071242124,59.4011382665485,29.959775567008
"384",79.7831451520324,22.6365687791258,87.2020942158997,50.5367601774864
"385",49.8122077900916,52.4588540894911,70.8168424898759,50.0430874706263
"386",91.4305181242526,28.4698415081948,71.1435696808621,51.436954802118
"387",12.3075264040381,84.7165496554226,69.0600627101958,29.5350734835743
"388",52.5736042996868,89.92795846425,33.7112197186798,69.3655201694961
"389",45.0866904109716,52.0730505697429,76.86067011673,49.0027460474812
"390",15.9954755799845,7.45916643645614,18.4977155877277,29.0210366582622
"391",36.5526826353744,70.2217295998707,6.27869756426662,48.3118613138937
"392",18.1986782234162,35.2469075703993,94.698166497983,29.6684361818175
"393",37.0035909116268,43.2506018085405,96.415650867857,49.1960017986671
"394",47.9322272818536,92.7502296864986,62.9955634474754,69.7715697212359
"395",32.6283799950033,86.9147709337994,12.5603458378464,69.642384221891
"396",16.6910635773093,87.359363399446,42.0557859586552,31.5611640719363
"397",44.6898155845702,50.89565301314,78.7843404803425,51.7722671174632
"398",58.3957905415446,57.4905290966853,37.806447641924,49.3084748521155
"399",95.2602018602192,8.67138220928609,16.374457301572,49.3826531090216
"400",34.9450214533135,40.7485759584233,45.9088614210486,49.862934912443
"401",54.6823795652017,39.2242819070816,6.64694402366877,50.0234933408461
"402",59.5590877579525,60.5320690665394,41.2624337244779,49.2241131384527
"403",39.9058989714831,37.7604747191072,91.9391884934157,47.3597011612161
